chr	start	stop	pop
3	119184615	120523073	ASN
3	120804226	121822627	ASN
3	122103780	123198641	ASN
3	123479794	124936549	ASN
3	125217705	126214330	ASN
3	126495487	128194796	ASN
3	128475953	130024576	ASN
3	130305733	131836226	ASN
3	132117382	133573172	ASN
3	133854328	135268752	ASN
3	135549910	137727495	ASN
3	138008653	139847179	ASN
3	140128337	141034491	ASN
3	141315649	142985100	ASN
3	143266258	144169280	ASN
3	144450438	146285125	ASN
3	146567338	148637333	ASN
3	148919546	150530065	ASN
3	150812278	151256352	ASN
3	151538564	152222143	ASN
3	152504354	153407526	ASN
3	153689737	154485881	ASN
3	154768092	157311596	ASN
3	157593807	159155377	ASN
3	159437588	161620009	ASN
3	161902221	165935731	ASN
3	166217943	168270619	ASN
3	168552831	172048457	ASN
3	172330667	175051223	ASN
3	175333434	176928975	ASN
3	177211187	179376588	ASN
3	179658800	181637723	ASN
3	181919935	184112682	ASN
3	184394894	186230742	ASN
3	186512953	188951597	ASN
3	189233808	190355509	ASN
3	190637720	192344597	ASN
3	192626808	193962112	ASN
3	194244323	195349066	ASN
3	195622195	196728482	ASN
3	197001611	197946622	ASN
4	10240	695912	ASN
4	702123	2306583	ASN
4	2304856	3384844	ASN
4	3383117	4989588	ASN
4	4987861	6325242	ASN
4	6323515	7663190	ASN
4	7661463	9217084	ASN
4	9215358	10698980	ASN
4	10697356	13004348	ASN
4	13002724	15148516	ASN
4	15146892	16579695	ASN
4	16578072	18752293	ASN
4	18750670	20486651	ASN
4	20485028	22319288	ASN
4	22317665	24135369	ASN
4	24133746	26836317	ASN
4	26834695	29313037	ASN
4	29311415	31205517	ASN
4	31203895	32593453	ASN
4	32591831	35151582	ASN
4	35149960	36540810	ASN
4	36539188	38203464	ASN
4	38201843	40588393	ASN
4	40586376	42664297	ASN
4	42662280	45189270	ASN
4	45187253	47412253	ASN
4	47410236	47997645	ASN
4	47995628	54658565	ASN
4	53792398	57458942	ASN
4	56592776	59360441	ASN
4	58494275	60608829	ASN
4	59743111	61598883	ASN
4	60733165	63843686	ASN
4	62977968	64504614	ASN
4	63638896	65592228	ASN
4	64726510	68741353	ASN
4	67875635	69601808	ASN
4	68736090	72418006	ASN
4	71552289	74888947	ASN
4	74023230	77718852	ASN
4	76797699	78969420	ASN
4	78048266	80322665	ASN
4	79401511	82691669	ASN
4	81770515	83510372	ASN
4	82589219	84922154	ASN
4	84001001	87214993	ASN
4	86293840	89236855	ASN
4	88315703	90500460	ASN
4	89579309	92166236	ASN
4	91245085	94233168	ASN
4	93312017	95896913	ASN
4	94975762	97912515	ASN
4	96991364	99040831	ASN
4	98119680	101711689	ASN
4	100790532	102707193	ASN
4	101786036	105305539	ASN
4	104384382	107501341	ASN
4	106580184	109780301	ASN
4	108859145	111466213	ASN
4	110545057	114687995	ASN
4	113766839	118224725	ASN
4	117303569	119932620	ASN
4	119011465	121393951	ASN
4	120472796	122458885	ASN
4	121537730	124387408	ASN
4	123466253	126751239	ASN
4	125830084	127833073	ASN
4	126911918	130591861	ASN
4	129670706	131284305	ASN
4	130363150	133742120	ASN
4	132820965	134111558	ASN
4	133190403	135954226	ASN
4	135033071	137831942	ASN
4	136910788	139197294	ASN
4	138276140	143226784	ASN
4	142305631	145025810	ASN
4	144104657	148834277	ASN
4	147913126	150683433	ASN
4	149762281	152782184	ASN
4	151861032	154122370	ASN
4	153201218	155546839	ASN
4	154625687	157596253	ASN
4	156675101	158455363	ASN
4	157534211	161798202	ASN
4	160877050	161998784	ASN
4	161077632	163413310	ASN
4	162492158	164173867	ASN
4	163252715	165472929	ASN
4	164551777	166593952	ASN
4	165672800	167853560	ASN
4	166932409	169676676	ASN
4	168755525	171209592	ASN
4	170288441	172963785	ASN
4	172042634	174857042	ASN
4	173935891	176376342	ASN
4	175455191	179391123	ASN
4	178469969	180547908	ASN
4	179626755	183473284	ASN
4	182552131	184930023	ASN
4	184008870	186544264	ASN
4	185623110	187867533	ASN
4	186946379	189155114	ASN
4	188233960	189915203	ASN
4	188994049	191043594	ASN
5	11940	1483180	ASN
5	1483065	2851269	ASN
5	2851155	4940255	ASN
5	4940142	5973036	ASN
5	5972923	8445402	ASN
5	8445289	9873006	ASN
5	9872894	11849590	ASN
5	11849478	13611631	ASN
5	13611522	17400372	ASN
5	17400263	18850604	ASN
5	18850495	22657008	ASN
5	22656899	23719696	ASN
5	23719587	26124488	ASN
5	26124379	27316597	ASN
5	27316490	29594524	ASN
5	29594417	31391126	ASN
5	31391019	33500818	ASN
5	33500713	35048572	ASN
5	35048467	36433092	ASN
5	36432990	38802788	ASN
5	38802686	40287729	ASN
5	40287627	42858747	ASN
5	42858645	44045380	ASN
5	44045278	49410915	ASN
5	50115081	51701349	ASN
5	52405515	53748307	ASN
5	54452477	55416658	ASN
5	56120831	57339005	ASN
5	58043178	58523945	ASN
5	59228119	61247124	ASN
5	61951297	62536058	ASN
5	63240231	65205427	ASN
5	65909599	67851517	ASN
5	68555690	71419711	ASN
5	72123884	73759199	ASN
5	74463374	76221198	ASN
5	76925373	77283975	ASN
5	77988151	79394041	ASN
5	80098218	79992758	ASN
5	80696939	81237241	ASN
5	81941422	83972773	ASN
5	84676955	85767057	ASN
5	86471240	87438020	ASN
5	88142203	90423339	ASN
5	91127522	91840637	ASN
5	92504930	93811097	ASN
5	94475392	96374150	ASN
5	97038446	97316375	ASN
5	97980671	99261850	ASN
5	99926146	100595234	ASN
5	101259530	103181351	ASN
5	103845650	104854817	ASN
5	105519116	106909041	ASN
5	107573340	109233618	ASN
5	109897917	110896791	ASN
5	111561093	112302830	ASN
5	112967133	113777986	ASN
5	114442289	114751103	ASN
5	115415406	115879777	ASN
5	116544081	117082850	ASN
5	117747155	118675901	ASN
5	119340206	119669846	ASN
5	120334151	122002653	ASN
5	122666958	123240670	ASN
5	123904976	125128470	ASN
5	125792777	127345468	ASN
5	128009776	129519147	ASN
5	130183454	132007338	ASN
5	132671646	134777577	ASN
5	135441887	136376492	ASN
5	137040803	139409053	ASN
5	140029468	141852077	ASN
5	142472512	143592976	ASN
5	144213413	146434800	ASN
5	147055237	148549094	ASN
5	149169531	150911275	ASN
5	151531714	152504700	ASN
5	153125140	153899307	ASN
5	154519747	156627810	ASN
5	157200799	157585548	ASN
5	158158540	159866697	ASN
5	160439690	161694489	ASN
5	162267483	163803607	ASN
5	164376601	165314602	ASN
5	165887597	167651859	ASN
5	168224854	169330611	ASN
5	169903607	170904981	ASN
5	171477977	172766002	ASN
5	173338999	174167623	ASN
5	174740620	176509938	ASN
5	177082937	179096402	ASN
5	179669401	179828925	ASN
5	180401925	180885156	ASN
6	73924	1452083	ASN
6	1451848	2510436	ASN
6	2510202	4317569	ASN
6	4317335	5057821	ASN
6	5057587	6752797	ASN
6	6752564	7975637	ASN
6	7975404	9020424	ASN
6	9020191	10627076	ASN
6	10626843	12365129	ASN
6	12364897	13835830	ASN
6	13835599	15819455	ASN
6	15819224	18404207	ASN
6	18403976	19672632	ASN
6	19672401	23199920	ASN
6	23199692	24397129	ASN
6	24396901	26141757	ASN
6	26141529	26697553	ASN
6	26697324	28901402	ASN
6	28933625	29688046	ASN
6	29720269	30458591	ASN
6	30490814	31054923	ASN
6	31087146	31571894	ASN
6	31604117	32682590	ASN
6	32714813	33209310	ASN
6	33241533	35757007	ASN
6	35789230	37112681	ASN
6	37144905	39022823	ASN
6	39055047	40434091	ASN
6	40466352	41712058	ASN
6	41744320	43728479	ASN
6	43760742	45405389	ASN
6	45437652	46731324	ASN
6	46763587	49957253	ASN
6	49989540	51171480	ASN
6	51306682	52828869	ASN
6	52964071	54293678	ASN
6	54428880	56105707	ASN
6	56240909	58138275	ASN
6	57789219	62693823	ASN
6	61983918	64607599	ASN
6	63897706	65764776	ASN
6	65054883	67152226	ASN
6	66442333	67906136	ASN
6	67196243	70361484	ASN
6	69651592	71609005	ASN
6	70899302	73451673	ASN
6	72741950	74404068	ASN
6	73694345	76627639	ASN
6	75917922	77415155	ASN
6	76705438	78385577	ASN
6	77675860	80691482	ASN
6	79981765	82389311	ASN
6	81679594	84742341	ASN
6	84032622	87650463	ASN
6	86940745	88857392	ASN
6	88147673	91092352	ASN
6	90382633	92348705	ASN
6	91638987	94329244	ASN
6	93619526	96490134	ASN
6	96042258	98021637	ASN
6	97573761	100875516	ASN
6	100427640	102201824	ASN
6	101753949	104733704	ASN
6	104285829	107240062	ASN
6	106792187	108858460	ASN
6	108537257	110305071	ASN
6	109983868	112345456	ASN
6	112024253	114220833	ASN
6	113899669	116703926	ASN
6	116382763	118099644	ASN
6	117778481	120338588	ASN
6	120017442	122348428	ASN
6	122027282	124099184	ASN
6	123778039	127540155	ASN
6	127219010	129860936	ASN
6	129539791	130935711	ASN
6	130614566	132891666	ASN
6	132570527	134243918	ASN
6	133922780	136223664	ASN
6	135902526	138245745	ASN
6	137924608	139976687	ASN
6	139655550	142288533	ASN
6	141967396	145518030	ASN
6	145196894	147740272	ASN
6	147419136	150755000	ASN
6	150433864	152702385	ASN
6	152381250	153993093	ASN
6	153671958	157641072	ASN
6	157238559	159542046	ASN
6	159121014	162169452	ASN
6	161748420	164360067	ASN
6	163939035	166831724	ASN
6	166418236	168042468	ASN
6	167641788	169236971	ASN
6	168836876	169946666	ASN
6	169546570	171051270	ASN
7	16161	1240747	ASN
7	1201111	2482290	ASN
7	2442655	4142453	ASN
7	4102821	5455378	ASN
7	5415747	6573087	ASN
7	6533456	8162908	ASN
7	8123278	9034684	ASN
7	8995054	10882977	ASN
7	10843350	12635431	ASN
7	12595806	14141608	ASN
7	14101983	15591421	ASN
7	15551796	16902524	ASN
7	16862900	18759806	ASN
7	18720183	21715378	ASN
7	21675760	23472033	ASN
7	23432414	26552261	ASN
7	26512642	28554104	ASN
7	28514486	31137289	ASN
7	31097675	33997077	ASN
7	33957465	36120153	ASN
7	36080543	37910002	ASN
7	37870400	38965629	ASN
7	38926029	40482673	ASN
7	40443074	41853482	ASN
7	41813884	43448397	ASN
7	43408798	45523273	ASN
7	45483674	47104276	ASN
7	47064678	49211848	ASN
7	49172252	51674880	ASN
7	51607184	53176376	ASN
7	53108683	54905959	ASN
7	54838266	57382764	ASN
7	57315057	62560322	ASN
7	63099944	63624322	ASN
7	64163944	67371495	ASN
7	67906508	68458764	ASN
7	68993777	69083424	ASN
7	69618438	71874126	ASN
7	72409141	74408523	ASN
7	74994356	76499312	ASN
7	76869995	78460635	ASN
7	78831319	80333322	ASN
7	80704006	81714243	ASN
7	82084927	83567546	ASN
7	83938230	85570789	ASN
7	85941473	88189329	ASN
7	88560014	89727016	ASN
7	90097702	92494245	ASN
7	92864931	94058818	ASN
7	94429506	96432923	ASN
7	96803611	99365083	ASN
7	99767460	100526290	ASN
7	100928670	101731498	ASN
7	102088218	103197911	ASN
7	103557464	103793049	ASN
7	104152601	105681590	ASN
7	106041144	107460001	ASN
7	107819556	109296362	ASN
7	109656305	112125631	ASN
7	112485576	113714773	ASN
7	114074718	116918288	ASN
7	117278234	119074052	ASN
7	119433998	120269171	ASN
7	120629117	122992990	ASN
7	123352936	125775066	ASN
7	126135012	126869221	ASN
7	127229167	129589868	ASN
7	129950028	131635483	ASN
7	131950724	133736374	ASN
7	134051621	136111689	ASN
7	136426941	138309842	ASN
7	138625097	139664085	ASN
7	139964286	141678417	ASN
7	141978617	142659758	ASN
7	142962671	145171422	ASN
7	145474329	146397904	ASN
7	146700812	147996405	ASN
7	148299313	149500992	ASN
7	149803904	151627123	ASN
7	151930038	153033738	ASN
7	153336653	154964316	ASN
7	155172606	156153106	ASN
7	156360412	157635553	ASN
7	157842861	159128575	ASN
8	60422	720794	ASN
8	770794	1162980	ASN
8	1212980	1957008	ASN
8	2008842	2791987	ASN
8	2934465	3361150	ASN
8	3503628	3704713	ASN
8	3847191	4480374	ASN
8	4622852	5146927	ASN
8	5289405	6142331	ASN
8	6284810	7153079	ASN
8	7295557	9099581	ASN
8	9242071	10118214	ASN
8	10260704	11088309	ASN
8	11230800	13394643	ASN
8	13537134	13945976	ASN
8	14088467	15709611	ASN
8	15852102	17300379	ASN
8	17442870	18671055	ASN
8	18813545	19221080	ASN
8	19363569	21137819	ASN
8	21280308	21901218	ASN
8	22043707	23028335	ASN
8	23170822	24672501	ASN
8	24814988	25803980	ASN
8	25946464	26900699	ASN
8	27043182	28621013	ASN
8	28763496	30534248	ASN
8	30676731	33044704	ASN
8	33187186	34782251	ASN
8	34924733	38017236	ASN
8	38159718	40054435	ASN
8	40196916	42472800	ASN
8	42617657	46841315	ASN
8	45929693	51464550	ASN
8	50551990	53885291	ASN
8	52972731	54450917	ASN
8	53538357	56115358	ASN
8	55202798	57212083	ASN
8	56299524	59047312	ASN
8	58134753	60470380	ASN
8	59557821	62328609	ASN
8	61416050	63426172	ASN
8	62513613	67414034	ASN
8	66501799	69121036	ASN
8	68208801	72289571	ASN
8	71377336	73836479	ASN
8	72924244	75684315	ASN
8	74772080	77379451	ASN
8	76467216	79751440	ASN
8	78839205	82016264	ASN
8	81104029	83727741	ASN
8	82815506	85110408	ASN
8	84198173	85978701	ASN
8	85066466	87634581	ASN
8	86622353	89085481	ASN
8	88073253	90639838	ASN
8	89627609	94303592	ASN
8	93291364	96205877	ASN
8	95193649	99403074	ASN
8	98390846	102260923	ASN
8	101248695	104123443	ASN
8	103111215	107270871	ASN
8	106258643	109011379	ASN
8	107999151	115011595	ASN
8	113999366	116407568	ASN
8	115395339	121179006	ASN
8	120166767	123780420	ASN
8	122768181	126401023	ASN
8	125388781	128708975	ASN
8	127696730	130003883	ASN
8	128991637	131959714	ASN
8	130947468	133351162	ASN
8	132338915	134571618	ASN
8	133559375	137120280	ASN
8	136108037	139607999	ASN
8	138595756	141104817	ASN
8	140094718	142610656	ASN
8	141600556	144214290	ASN
8	143132873	146303867	ASN
9	10023	1197526	ASN
9	1197526	2235668	ASN
9	2235668	2696555	ASN
9	2696555	4320425	ASN
9	4320425	6144486	ASN
9	6144486	7759242	ASN
9	7759242	8919319	ASN
9	8919319	11103346	ASN
9	11103346	12046746	ASN
9	12046746	14836080	ASN
9	14836082	16364351	ASN
9	16364353	18259692	ASN
9	18259694	20288119	ASN
9	20288121	21938460	ASN
9	21938461	23424761	ASN
9	23424763	24746694	ASN
9	24746696	25893114	ASN
9	25893116	27748183	ASN
9	27748185	29938115	ASN
9	29938117	31118133	ASN
9	31118135	31884883	ASN
9	31884885	33578941	ASN
9	33578943	34701352	ASN
9	34701355	36745892	ASN
9	36745895	38717181	ASN
9	38717184	69989375	ASN
9	64976957	72513605	ASN
9	69898689	74398785	ASN
9	71783869	75708879	ASN
9	73093963	77543688	ASN
9	74928772	79221991	ASN
9	76607075	81510359	ASN
9	78895443	82682883	ASN
9	80067968	83713504	ASN
9	81098589	86070382	ASN
9	83455467	87812366	ASN
9	85197451	89493523	ASN
9	86878608	92343050	ASN
9	89728135	94165486	ASN
9	91403204	96486026	ASN
9	93723744	98547390	ASN
9	95785108	100312284	ASN
9	97550002	102281873	ASN
9	99519591	104225480	ASN
9	101463198	105967984	ASN
9	103205702	107829748	ASN
9	105067467	110368474	ASN
9	107606193	112864469	ASN
9	110102189	116400502	ASN
9	113638222	119530000	ASN
9	116767721	122117725	ASN
9	119355447	124681439	ASN
9	121919160	126973204	ASN
9	124210925	128927728	ASN
9	126165449	130597604	ASN
9	127835325	132047808	ASN
9	129285529	133641809	ASN
9	130766422	134137629	ASN
9	131262242	134722557	ASN
9	131847170	136612240	ASN
9	133747118	138198537	ASN
9	135306691	139575793	ASN
9	136681341	141144796	ASN
10	14583	1523806	ASN
10	1481611	3350441	ASN
10	3308249	4806512	ASN
10	4764320	5699799	ASN
10	5657836	7227267	ASN
10	7185305	9038946	ASN
10	8996983	10631304	ASN
10	10589341	12641986	ASN
10	12599987	14492886	ASN
10	14450887	16679279	ASN
10	16637280	18537267	ASN
10	18248338	20311057	ASN
10	20022128	22282803	ASN
10	21993874	24787658	ASN
10	24498729	26886615	ASN
10	26597686	28736450	ASN
10	28447521	30287398	ASN
10	29998469	31908498	ASN
10	31619570	33908655	ASN
10	33619727	35148611	ASN
10	34859683	36940703	ASN
10	36651775	43606459	ASN
10	43111011	45448031	ASN
10	44952583	47753192	ASN
10	46381933	50452594	ASN
10	49244549	52087335	ASN
10	50327575	53791679	ASN
10	52031919	55868180	ASN
10	54108420	57129543	ASN
10	55369783	59159037	ASN
10	57399277	60514349	ASN
10	58754589	62085190	ASN
10	60325432	64198067	ASN
10	62438308	66313715	ASN
10	64553958	67549741	ASN
10	65789983	68757629	ASN
10	66997871	71054709	ASN
10	69294953	72673145	ASN
10	70913388	73730459	ASN
10	71970701	75699350	ASN
10	73939592	79466701	ASN
10	77706943	80464093	ASN
10	78704336	82568989	ASN
10	80809233	83992480	ASN
10	82232724	85920709	ASN
10	84160953	87935759	ASN
10	86176002	89149284	ASN
10	87389527	90787308	ASN
10	89027551	92107336	ASN
10	90347579	95362627	ASN
10	93602870	97064851	ASN
10	95305094	100365649	ASN
10	98605892	102471756	ASN
10	100711999	106139565	ASN
10	104379807	107883349	ASN
10	106123591	110353327	ASN
10	108593569	112170486	ASN
10	110410728	115752990	ASN
10	113993231	117845895	ASN
10	116086384	120999638	ASN
10	119240126	122365962	ASN
10	120606450	123230919	ASN
10	121471405	124236219	ASN
10	122476703	126143063	ASN
10	124454494	127822235	ASN
10	126133666	129962926	ASN
10	128164662	130764813	ASN
10	128966549	131740761	ASN
10	129942497	132689305	ASN
10	130891042	134038000	ASN
10	132224496	134609626	ASN
10	132796122	135523865	ASN
11	70855	2739889	ASN
11	2718659	4466102	ASN
11	4444872	6565001	ASN
11	6543771	7461582	ASN
11	7440351	9555470	ASN
11	9533923	10371326	ASN
11	10349779	12639329	ASN
11	12617782	13629455	ASN
11	13607908	15465638	ASN
11	15444092	17579783	ASN
11	17558236	19569432	ASN
11	19547885	21205247	ASN
11	21183701	22387440	ASN
11	22365894	23673700	ASN
11	23652154	25165355	ASN
11	25143809	26754938	ASN
11	26733391	29492526	ASN
11	29470979	30687490	ASN
11	30665943	32062967	ASN
11	32041421	34218653	ASN
11	34197106	35442608	ASN
11	35421061	38611205	ASN
11	38589655	40720444	ASN
11	40698894	44785739	ASN
11	44764189	47003018	ASN
11	46981467	54695473	ASN
11	54927998	55753843	ASN
11	55986367	58455947	ASN
11	58688474	59251804	ASN
11	59484331	62201641	ASN
11	62434169	63804569	ASN
11	64037097	67409718	ASN
11	67642247	69511630	ASN
11	69696862	70926292	ASN
11	71215246	72895950	ASN
11	73184905	74161461	ASN
11	74450416	76796159	ASN
11	77085113	79374417	ASN
11	79663373	81211602	ASN
11	81500560	84214592	ASN
11	84503549	86425728	ASN
11	86714686	88282078	ASN
11	88548910	90954609	ASN
11	91221441	92731401	ASN
11	92998235	94987750	ASN
11	95254586	97673784	ASN
11	97802784	98704141	ASN
11	98833411	100417158	ASN
11	100546427	102156568	ASN
11	102285837	103493096	ASN
11	103622368	105501639	ASN
11	105630912	106254207	ASN
11	106383480	107843998	ASN
11	107973272	109178131	ASN
11	109307404	111986912	ASN
11	112116189	114123539	ASN
11	114252817	115428159	ASN
11	115557441	116383543	ASN
11	116512826	117901740	ASN
11	118031025	118900987	ASN
11	119030277	120771784	ASN
11	120901075	121769481	ASN
11	121898773	123339958	ASN
11	123469250	124496119	ASN
11	124626223	126773879	ASN
11	126903983	128188777	ASN
11	128318882	130049774	ASN
11	130179879	131429519	ASN
11	131559625	132723635	ASN
11	132853740	134204731	ASN
11	134334837	134946452	ASN
12	44631	1739022	ASN
12	1629856	3562408	ASN
12	3453242	5198073	ASN
12	5088907	6521657	ASN
12	6412491	7995249	ASN
12	7842653	9032964	ASN
12	8880368	10480872	ASN
12	10328273	11479021	ASN
12	11326087	14428647	ASN
12	14275713	15819892	ASN
12	15666958	18628021	ASN
12	18475087	20523761	ASN
12	20370827	21757656	ASN
12	21604722	24562053	ASN
12	24409119	26532779	ASN
12	26379846	28193227	ASN
12	28040294	29630824	ASN
12	29477891	31158540	ASN
12	31005605	32164007	ASN
12	32011073	34339984	ASN
12	34187049	37856717	ASN
12	37462915	41198904	ASN
12	40805102	42347745	ASN
12	41953943	43212362	ASN
12	42818559	45209544	ASN
12	44815761	47786056	ASN
12	47392273	50165690	ASN
12	49771907	52569388	ASN
12	52175604	54688126	ASN
12	54294342	56798800	ASN
12	56405016	59994970	ASN
12	59601189	61965142	ASN
12	61571361	66069782	ASN
12	65676002	68247434	ASN
12	67853654	70817279	ASN
12	70423499	73150803	ASN
12	72757023	73733754	ASN
12	73339974	76517683	ASN
12	76123903	78400195	ASN
12	78006415	80115362	ASN
12	79721582	82073040	ASN
12	81679261	82916340	ASN
12	82522561	84116732	ASN
12	83722953	86138538	ASN
12	85744760	89682291	ASN
12	89288514	92066155	ASN
12	91672378	93932579	ASN
12	93538803	95148195	ASN
12	94754419	96440950	ASN
12	96047172	98579855	ASN
12	98186077	100780655	ASN
12	100386877	103124291	ASN
12	102730513	104845403	ASN
12	104451625	106156520	ASN
12	105762742	107548626	ASN
12	107154848	109270450	ASN
12	108876674	113028429	ASN
12	112590625	114181109	ASN
12	113743304	116184485	ASN
12	115746680	117008585	ASN
12	116570780	118149097	ASN
12	117711292	119859279	ASN
12	119421474	122015993	ASN
12	121578088	124721969	ASN
12	124237423	127195165	ASN
12	126710619	128810029	ASN
12	128325484	130612385	ASN
12	130127840	132015258	ASN
12	131530713	133841511	ASN
13	18445873	21479583	ASN
13	20905444	22386165	ASN
13	21812026	23326260	ASN
13	22752121	24531980	ASN
13	23957841	25728172	ASN
13	25154034	27283456	ASN
13	26709319	29435976	ASN
13	28861839	30625939	ASN
13	30051802	32301388	ASN
13	31727251	34095663	ASN
13	33521526	35433085	ASN
13	34858948	37137641	ASN
13	36563504	38965013	ASN
13	38390876	40859944	ASN
13	40285807	42118645	ASN
13	41544509	43701331	ASN
13	43127195	45477002	ASN
13	44902867	47324761	ASN
13	46750626	49286438	ASN
13	48712302	51723601	ASN
13	51149465	52762360	ASN
13	52188225	55562140	ASN
13	54988005	56437606	ASN
13	55863472	58829326	ASN
13	58255192	61392802	ASN
13	60818668	63401793	ASN
13	62827660	65340421	ASN
13	64766289	67714796	ASN
13	67140664	69224436	ASN
13	68650304	71978413	ASN
13	71404281	73934089	ASN
13	73359952	75806473	ASN
13	75232337	77411044	ASN
13	76836909	79469556	ASN
13	78895421	81726772	ASN
13	81152637	85035885	ASN
13	84461750	88190873	ASN
13	87538618	90177954	ASN
13	89525700	92913093	ASN
13	92260840	94779284	ASN
13	94127030	96087870	ASN
13	95435616	97768098	ASN
13	97115844	98959258	ASN
13	98307004	100633111	ASN
13	99980857	102104031	ASN
13	101451680	104167666	ASN
13	103515316	105863276	ASN
13	105210925	107114897	ASN
13	106462549	109121210	ASN
13	108468862	110188241	ASN
13	109535894	112137059	ASN
13	111484712	113609604	ASN
13	112955290	115109853	ASN
14	18225607	21191945	ASN
14	20723786	23018665	ASN
14	22549721	24905123	ASN
14	24435917	27533181	ASN
14	27063975	29862815	ASN
14	29393609	32382215	ASN
14	31913009	34815856	ASN
14	34346650	35858508	ASN
14	35389302	40256601	ASN
14	39787397	40342047	ASN
14	39872843	43066701	ASN
14	42597498	43802046	ASN
14	43332843	46081716	ASN
14	45612513	47458806	ASN
14	46989603	49956535	ASN
14	49489817	52048393	ASN
14	51581675	53474136	ASN
14	53007418	53997290	ASN
14	53530572	55234112	ASN
14	54767394	56216787	ASN
14	55750069	57481315	ASN
14	57014597	59448878	ASN
14	58982160	62043302	ASN
14	61576584	63291421	ASN
14	62824703	65225452	ASN
14	64758734	67889283	ASN
14	67422566	71102397	ASN
14	70635680	72890154	ASN
14	72423446	74832030	ASN
14	74365327	77605473	ASN
14	77139130	78561980	ASN
14	78095637	81000021	ASN
14	80533677	83137833	ASN
14	82671489	84092007	ASN
14	83625663	85568114	ASN
14	85101770	87635079	ASN
14	87168735	89411185	ASN
14	88944841	91618007	ASN
14	91151663	92916399	ASN
14	92450055	94325285	ASN
14	93858939	95947052	ASN
14	95480715	97572724	ASN
14	97106387	99370326	ASN
14	98903989	101357468	ASN
14	100891131	103390025	ASN
14	102923688	105001894	ASN
14	104535557	106339117	ASN
14	105873254	107289454	ASN
15	19795947	24979404	ASN
15	24734257	27298112	ASN
15	27052965	28604617	ASN
15	28359471	30435204	ASN
15	30143001	32197742	ASN
15	31905539	34016007	ASN
15	33723806	35038011	ASN
15	34745810	37456726	ASN
15	37164525	38531452	ASN
15	38239251	40384324	ASN
15	40092123	41798467	ASN
15	41506269	42910414	ASN
15	42618216	45095316	ASN
15	44803118	46666511	ASN
15	46374313	48365228	ASN
15	48073031	50008043	ASN
15	49715846	51678516	ASN
15	51386319	53699684	ASN
15	53407487	55823743	ASN
15	55531545	56865255	ASN
15	56573057	58828306	ASN
15	58536107	59909705	ASN
15	59617506	61292486	ASN
15	61000287	63015122	ASN
15	62722923	64339748	ASN
15	64047549	67468817	ASN
15	67176479	68891518	ASN
15	68599179	72047167	ASN
15	71754828	73628714	ASN
15	73336373	76398691	ASN
15	76106350	78516009	ASN
15	78223667	80638744	ASN
15	80346402	84260703	ASN
15	83591951	86652259	ASN
15	86109028	88370262	ASN
15	87827031	90070118	ASN
15	89526887	92011845	ASN
15	91468615	93591318	ASN
15	93048088	94922391	ASN
15	94379162	96473837	ASN
15	95930608	98030720	ASN
15	97487490	100290016	ASN
15	99749811	102520966	ASN
16	10054	1107356	ASN
16	1057356	2410640	ASN
16	2360639	4046570	ASN
16	3996569	5117847	ASN
16	5067846	5855102	ASN
16	5805101	6893427	ASN
16	6843426	7604976	ASN
16	7554974	8961640	ASN
16	8867783	10868121	ASN
16	10774264	12612116	ASN
16	12518259	13154643	ASN
16	13060786	14470775	ASN
16	14376918	16960200	ASN
16	16866343	18102736	ASN
16	18008879	20151006	ASN
16	20139684	21499397	ASN
16	21488076	24309956	ASN
16	24298635	25725416	ASN
16	25714095	27795175	ASN
16	27783854	29698606	ASN
16	29687285	32703171	ASN
16	32691850	49008733	ASN
16	48974822	51214363	ASN
16	51180452	54450244	ASN
16	54416332	56907578	ASN
16	56873666	58867358	ASN
16	58833454	60746327	ASN
16	60712423	62227636	ASN
16	62193732	63691589	ASN
16	63657685	66398031	ASN
16	66364128	69541877	ASN
16	69507974	73543801	ASN
16	73509902	74971511	ASN
16	74937613	76275794	ASN
16	76241896	77523907	ASN
16	77490010	78865571	ASN
16	78831674	80297074	ASN
16	80263177	81432839	ASN
16	81399234	82747943	ASN
16	82714338	83612985	ASN
16	83579380	84445738	ASN
16	84412132	85374253	ASN
16	85340647	86981136	ASN
16	86947530	88704477	ASN
16	88638069	90292812	ASN
17	150263	1173001	ASN
17	1269707	2632816	ASN
17	2729522	3591295	ASN
17	3688001	5574965	ASN
17	5671645	6634094	ASN
17	6730775	9312566	ASN
17	9409249	10575138	ASN
17	10671821	12534588	ASN
17	12631271	13464480	ASN
17	13561163	14215665	ASN
17	14312348	15280576	ASN
17	15377259	16437685	ASN
17	16534371	18853178	ASN
17	18949865	21285188	ASN
17	21381876	26802478	ASN
17	28475460	29266626	ASN
17	30939608	31695393	ASN
17	33368375	32911704	ASN
17	34584685	34395061	ASN
17	36067701	36495389	ASN
17	38339506	38649589	ASN
17	40493337	39900528	ASN
17	41744276	43932381	ASN
17	45855015	45880185	ASN
17	47802819	49895548	ASN
17	51818188	51665573	ASN
17	53588212	53597456	ASN
17	55520095	55680273	ASN
17	57602912	57488351	ASN
17	59410990	59650641	ASN
17	61573280	63102444	ASN
17	65106326	64800166	ASN
17	66804048	67858770	ASN
17	69862629	69546299	ASN
17	71550158	72789312	ASN
17	74793173	75392712	ASN
17	77396630	77326228	ASN
17	79330146	79044911	ASN
17	81071111	81194908	ASN
