chr	start	stop	pop
3	118903462	120804226	ASN
3	120523073	122103780	ASN
3	121822627	123479794	ASN
3	123198641	125217705	ASN
3	124936549	126495487	ASN
3	126214330	128475953	ASN
3	128194796	130305733	ASN
3	130024576	132117382	ASN
3	131836226	133854328	ASN
3	133573172	135549910	ASN
3	135268752	138008653	ASN
3	137727495	140128337	ASN
3	139847179	141315649	ASN
3	141034491	143266258	ASN
3	142985100	144450438	ASN
3	144169280	146567338	ASN
3	146285125	148919546	ASN
3	148637333	150812278	ASN
3	150530065	151538564	ASN
3	151256352	152504354	ASN
3	152222143	153689737	ASN
3	153407526	154768092	ASN
3	154485881	157593807	ASN
3	157311596	159437588	ASN
3	159155377	161902221	ASN
3	161620009	166217943	ASN
3	165935731	168552831	ASN
3	168270619	172330667	ASN
3	172048457	175333434	ASN
3	175051223	177211187	ASN
3	176928975	179658800	ASN
3	179376588	181919935	ASN
3	181637723	184394894	ASN
3	184112682	186512953	ASN
3	186230742	189233808	ASN
3	188951597	190637720	ASN
3	190355509	192626808	ASN
3	192344597	194244323	ASN
3	193962112	195622195	ASN
3	195349066	197001611	ASN
3	196728482	198219751	ASN
4	10240	702123	ASN
4	695912	2304856	ASN
4	2306583	3383117	ASN
4	3384844	4987861	ASN
4	4989588	6323515	ASN
4	6325242	7661463	ASN
4	7663190	9215358	ASN
4	9217084	10697356	ASN
4	10698980	13002724	ASN
4	13004348	15146892	ASN
4	15148516	16578072	ASN
4	16579695	18750670	ASN
4	18752293	20485028	ASN
4	20486651	22317665	ASN
4	22319288	24133746	ASN
4	24135369	26834695	ASN
4	26836317	29311415	ASN
4	29313037	31203895	ASN
4	31205517	32591831	ASN
4	32593453	35149960	ASN
4	35151582	36539188	ASN
4	36540810	38201843	ASN
4	38203464	40586376	ASN
4	40588393	42662280	ASN
4	42664297	45187253	ASN
4	45189270	47410236	ASN
4	47412253	47995628	ASN
4	47997645	53792398	ASN
4	54658565	56592776	ASN
4	57458942	58494275	ASN
4	59360441	59743111	ASN
4	60608829	60733165	ASN
4	61598883	62977968	ASN
4	63843686	63638896	ASN
4	64504614	64726510	ASN
4	65592228	67875635	ASN
4	68741353	68736090	ASN
4	69601808	71552289	ASN
4	72418006	74023230	ASN
4	74888947	76797699	ASN
4	77718852	78048266	ASN
4	78969420	79401511	ASN
4	80322665	81770515	ASN
4	82691669	82589219	ASN
4	83510372	84001001	ASN
4	84922154	86293840	ASN
4	87214993	88315703	ASN
4	89236855	89579309	ASN
4	90500460	91245085	ASN
4	92166236	93312017	ASN
4	94233168	94975762	ASN
4	95896913	96991364	ASN
4	97912515	98119680	ASN
4	99040831	100790532	ASN
4	101711689	101786036	ASN
4	102707193	104384382	ASN
4	105305539	106580184	ASN
4	107501341	108859145	ASN
4	109780301	110545057	ASN
4	111466213	113766839	ASN
4	114687995	117303569	ASN
4	118224725	119011465	ASN
4	119932620	120472796	ASN
4	121393951	121537730	ASN
4	122458885	123466253	ASN
4	124387408	125830084	ASN
4	126751239	126911918	ASN
4	127833073	129670706	ASN
4	130591861	130363150	ASN
4	131284305	132820965	ASN
4	133742120	133190403	ASN
4	134111558	135033071	ASN
4	135954226	136910788	ASN
4	137831942	138276140	ASN
4	139197294	142305631	ASN
4	143226784	144104657	ASN
4	145025810	147913126	ASN
4	148834277	149762281	ASN
4	150683433	151861032	ASN
4	152782184	153201218	ASN
4	154122370	154625687	ASN
4	155546839	156675101	ASN
4	157596253	157534211	ASN
4	158455363	160877050	ASN
4	161798202	161077632	ASN
4	161998784	162492158	ASN
4	163413310	163252715	ASN
4	164173867	164551777	ASN
4	165472929	165672800	ASN
4	166593952	166932409	ASN
4	167853560	168755525	ASN
4	169676676	170288441	ASN
4	171209592	172042634	ASN
4	172963785	173935891	ASN
4	174857042	175455191	ASN
4	176376342	178469969	ASN
4	179391123	179626755	ASN
4	180547908	182552131	ASN
4	183473284	184008870	ASN
4	184930023	185623110	ASN
4	186544264	186946379	ASN
4	187867533	188233960	ASN
4	189155114	188994049	ASN
4	189915203	190122439	ASN
5	11940	1483065	ASN
5	1483180	2851155	ASN
5	2851269	4940142	ASN
5	4940255	5972923	ASN
5	5973036	8445289	ASN
5	8445402	9872894	ASN
5	9873006	11849478	ASN
5	11849590	13611522	ASN
5	13611631	17400263	ASN
5	17400372	18850495	ASN
5	18850604	22656899	ASN
5	22657008	23719587	ASN
5	23719696	26124379	ASN
5	26124488	27316490	ASN
5	27316597	29594417	ASN
5	29594524	31391019	ASN
5	31391126	33500713	ASN
5	33500818	35048467	ASN
5	35048572	36432990	ASN
5	36433092	38802686	ASN
5	38802788	40287627	ASN
5	40287729	42858645	ASN
5	42858747	44045278	ASN
5	44045380	50115081	ASN
5	49410915	52405515	ASN
5	51701349	54452477	ASN
5	53748307	56120831	ASN
5	55416658	58043178	ASN
5	57339005	59228119	ASN
5	58523945	61951297	ASN
5	61247124	63240231	ASN
5	62536058	65909599	ASN
5	65205427	68555690	ASN
5	67851517	72123884	ASN
5	71419711	74463374	ASN
5	73759199	76925373	ASN
5	76221198	77988151	ASN
5	77283975	80098218	ASN
5	79394041	80696939	ASN
5	79992758	81941422	ASN
5	81237241	84676955	ASN
5	83972773	86471240	ASN
5	85767057	88142203	ASN
5	87438020	91127522	ASN
5	90423339	92504930	ASN
5	91840637	94475392	ASN
5	93811097	97038446	ASN
5	96374150	97980671	ASN
5	97316375	99926146	ASN
5	99261850	101259530	ASN
5	100595234	103845650	ASN
5	103181351	105519116	ASN
5	104854817	107573340	ASN
5	106909041	109897917	ASN
5	109233618	111561093	ASN
5	110896791	112967133	ASN
5	112302830	114442289	ASN
5	113777986	115415406	ASN
5	114751103	116544081	ASN
5	115879777	117747155	ASN
5	117082850	119340206	ASN
5	118675901	120334151	ASN
5	119669846	122666958	ASN
5	122002653	123904976	ASN
5	123240670	125792777	ASN
5	125128470	128009776	ASN
5	127345468	130183454	ASN
5	129519147	132671646	ASN
5	132007338	135441887	ASN
5	134777577	137040803	ASN
5	136376492	140029468	ASN
5	139409053	142472512	ASN
5	141852077	144213413	ASN
5	143592976	147055237	ASN
5	146434800	149169531	ASN
5	148549094	151531714	ASN
5	150911275	153125140	ASN
5	152504700	154519747	ASN
5	153899307	157200799	ASN
5	156627810	158158540	ASN
5	157585548	160439690	ASN
5	159866697	162267483	ASN
5	161694489	164376601	ASN
5	163803607	165887597	ASN
5	165314602	168224854	ASN
5	167651859	169903607	ASN
5	169330611	171477977	ASN
5	170904981	173338999	ASN
5	172766002	174740620	ASN
5	174167623	177082937	ASN
5	176509938	179669401	ASN
5	179096402	180401925	ASN
5	179828925	181458155	ASN
6	73924	1451848	ASN
6	1452083	2510202	ASN
6	2510436	4317335	ASN
6	4317569	5057587	ASN
6	5057821	6752564	ASN
6	6752797	7975404	ASN
6	7975637	9020191	ASN
6	9020424	10626843	ASN
6	10627076	12364897	ASN
6	12365129	13835599	ASN
6	13835830	15819224	ASN
6	15819455	18403976	ASN
6	18404207	19672401	ASN
6	19672632	23199692	ASN
6	23199920	24396901	ASN
6	24397129	26141529	ASN
6	26141757	26697324	ASN
6	26697553	28933625	ASN
6	28901402	29720269	ASN
6	29688046	30490814	ASN
6	30458591	31087146	ASN
6	31054923	31604117	ASN
6	31571894	32714813	ASN
6	32682590	33241533	ASN
6	33209310	35789230	ASN
6	35757007	37144905	ASN
6	37112681	39055047	ASN
6	39022823	40466352	ASN
6	40434091	41744320	ASN
6	41712058	43760742	ASN
6	43728479	45437652	ASN
6	45405389	46763587	ASN
6	46731324	49989540	ASN
6	49957253	51306682	ASN
6	51171480	52964071	ASN
6	52828869	54428880	ASN
6	54293678	56240909	ASN
6	56105707	57789219	ASN
6	58138275	61983918	ASN
6	62693823	63897706	ASN
6	64607599	65054883	ASN
6	65764776	66442333	ASN
6	67152226	67196243	ASN
6	67906136	69651592	ASN
6	70361484	70899302	ASN
6	71609005	72741950	ASN
6	73451673	73694345	ASN
6	74404068	75917922	ASN
6	76627639	76705438	ASN
6	77415155	77675860	ASN
6	78385577	79981765	ASN
6	80691482	81679594	ASN
6	82389311	84032622	ASN
6	84742341	86940745	ASN
6	87650463	88147673	ASN
6	88857392	90382633	ASN
6	91092352	91638987	ASN
6	92348705	93619526	ASN
6	94329244	96042258	ASN
6	96490134	97573761	ASN
6	98021637	100427640	ASN
6	100875516	101753949	ASN
6	102201824	104285829	ASN
6	104733704	106792187	ASN
6	107240062	108537257	ASN
6	108858460	109983868	ASN
6	110305071	112024253	ASN
6	112345456	113899669	ASN
6	114220833	116382763	ASN
6	116703926	117778481	ASN
6	118099644	120017442	ASN
6	120338588	122027282	ASN
6	122348428	123778039	ASN
6	124099184	127219010	ASN
6	127540155	129539791	ASN
6	129860936	130614566	ASN
6	130935711	132570527	ASN
6	132891666	133922780	ASN
6	134243918	135902526	ASN
6	136223664	137924608	ASN
6	138245745	139655550	ASN
6	139976687	141967396	ASN
6	142288533	145196894	ASN
6	145518030	147419136	ASN
6	147740272	150433864	ASN
6	150755000	152381250	ASN
6	152702385	153671958	ASN
6	153993093	157238559	ASN
6	157641072	159121014	ASN
6	159542046	161748420	ASN
6	162169452	163939035	ASN
6	164360067	166418236	ASN
6	166831724	167641788	ASN
6	168042468	168836876	ASN
6	169236971	169546570	ASN
6	169946666	170742182	ASN
7	16161	1201111	ASN
7	1240747	2442655	ASN
7	2482290	4102821	ASN
7	4142453	5415747	ASN
7	5455378	6533456	ASN
7	6573087	8123278	ASN
7	8162908	8995054	ASN
7	9034684	10843350	ASN
7	10882977	12595806	ASN
7	12635431	14101983	ASN
7	14141608	15551796	ASN
7	15591421	16862900	ASN
7	16902524	18720183	ASN
7	18759806	21675760	ASN
7	21715378	23432414	ASN
7	23472033	26512642	ASN
7	26552261	28514486	ASN
7	28554104	31097675	ASN
7	31137289	33957465	ASN
7	33997077	36080543	ASN
7	36120153	37870400	ASN
7	37910002	38926029	ASN
7	38965629	40443074	ASN
7	40482673	41813884	ASN
7	41853482	43408798	ASN
7	43448397	45483674	ASN
7	45523273	47064678	ASN
7	47104276	49172252	ASN
7	49211848	51607184	ASN
7	51674880	53108683	ASN
7	53176376	54838266	ASN
7	54905959	57315057	ASN
7	57382764	63099944	ASN
7	62560322	64163944	ASN
7	63624322	67906508	ASN
7	67371495	68993777	ASN
7	68458764	69618438	ASN
7	69083424	72409141	ASN
7	71874126	74994356	ASN
7	74408523	76869995	ASN
7	76499312	78831319	ASN
7	78460635	80704006	ASN
7	80333322	82084927	ASN
7	81714243	83938230	ASN
7	83567546	85941473	ASN
7	85570789	88560014	ASN
7	88189329	90097702	ASN
7	89727016	92864931	ASN
7	92494245	94429506	ASN
7	94058818	96803611	ASN
7	96432923	99767460	ASN
7	99365083	100928670	ASN
7	100526290	102088218	ASN
7	101731498	103557464	ASN
7	103197911	104152601	ASN
7	103793049	106041144	ASN
7	105681590	107819556	ASN
7	107460001	109656305	ASN
7	109296362	112485576	ASN
7	112125631	114074718	ASN
7	113714773	117278234	ASN
7	116918288	119433998	ASN
7	119074052	120629117	ASN
7	120269171	123352936	ASN
7	122992990	126135012	ASN
7	125775066	127229167	ASN
7	126869221	129950028	ASN
7	129589868	131950724	ASN
7	131635483	134051621	ASN
7	133736374	136426941	ASN
7	136111689	138625097	ASN
7	138309842	139964286	ASN
7	139664085	141978617	ASN
7	141678417	142962671	ASN
7	142659758	145474329	ASN
7	145171422	146700812	ASN
7	146397904	148299313	ASN
7	147996405	149803904	ASN
7	149500992	151930038	ASN
7	151627123	153336653	ASN
7	153033738	155172606	ASN
7	154964316	156360412	ASN
7	156153106	157842861	ASN
7	157635553	159335885	ASN
8	10422	770794	ASN
8	720794	1212980	ASN
8	1162980	2008842	ASN
8	1957008	2934465	ASN
8	2791987	3503628	ASN
8	3361150	3847191	ASN
8	3704713	4622852	ASN
8	4480374	5289405	ASN
8	5146927	6284810	ASN
8	6142331	7295557	ASN
8	7153079	9242071	ASN
8	9099581	10260704	ASN
8	10118214	11230800	ASN
8	11088309	13537134	ASN
8	13394643	14088467	ASN
8	13945976	15852102	ASN
8	15709611	17442870	ASN
8	17300379	18813545	ASN
8	18671055	19363569	ASN
8	19221080	21280308	ASN
8	21137819	22043707	ASN
8	21901218	23170822	ASN
8	23028335	24814988	ASN
8	24672501	25946464	ASN
8	25803980	27043182	ASN
8	26900699	28763496	ASN
8	28621013	30676731	ASN
8	30534248	33187186	ASN
8	33044704	34924733	ASN
8	34782251	38159718	ASN
8	38017236	40196916	ASN
8	40054435	42617657	ASN
8	42472800	45929693	ASN
8	46841315	50551990	ASN
8	51464550	52972731	ASN
8	53885291	53538357	ASN
8	54450917	55202798	ASN
8	56115358	56299524	ASN
8	57212083	58134753	ASN
8	59047312	59557821	ASN
8	60470380	61416050	ASN
8	62328609	62513613	ASN
8	63426172	66501799	ASN
8	67414034	68208801	ASN
8	69121036	71377336	ASN
8	72289571	72924244	ASN
8	73836479	74772080	ASN
8	75684315	76467216	ASN
8	77379451	78839205	ASN
8	79751440	81104029	ASN
8	82016264	82815506	ASN
8	83727741	84198173	ASN
8	85110408	85066466	ASN
8	85978701	86622353	ASN
8	87634581	88073253	ASN
8	89085481	89627609	ASN
8	90639838	93291364	ASN
8	94303592	95193649	ASN
8	96205877	98390846	ASN
8	99403074	101248695	ASN
8	102260923	103111215	ASN
8	104123443	106258643	ASN
8	107270871	107999151	ASN
8	109011379	113999366	ASN
8	115011595	115395339	ASN
8	116407568	120166767	ASN
8	121179006	122768181	ASN
8	123780420	125388781	ASN
8	126401023	127696730	ASN
8	128708975	128991637	ASN
8	130003883	130947468	ASN
8	131959714	132338915	ASN
8	133351162	133559375	ASN
8	134571618	136108037	ASN
8	137120280	138595756	ASN
8	139607999	140094718	ASN
8	141104817	141600556	ASN
8	142610656	143132873	ASN
8	144214290	145078481	ASN
9	10023	1197526	ASN
9	1197526	2235668	ASN
9	2235668	2696555	ASN
9	2696555	4320425	ASN
9	4320425	6144486	ASN
9	6144486	7759242	ASN
9	7759242	8919319	ASN
9	8919319	11103346	ASN
9	11103346	12046746	ASN
9	12046746	14836082	ASN
9	14836080	16364353	ASN
9	16364351	18259694	ASN
9	18259692	20288121	ASN
9	20288119	21938461	ASN
9	21938460	23424763	ASN
9	23424761	24746696	ASN
9	24746694	25893116	ASN
9	25893114	27748185	ASN
9	27748183	29938117	ASN
9	29938115	31118135	ASN
9	31118133	31884885	ASN
9	31884883	33578943	ASN
9	33578941	34701355	ASN
9	34701352	36745895	ASN
9	36745892	38717184	ASN
9	38717181	64976957	ASN
9	69989375	69898689	ASN
9	72513605	71783869	ASN
9	74398785	73093963	ASN
9	75708879	74928772	ASN
9	77543688	76607075	ASN
9	79221991	78895443	ASN
9	81510359	80067968	ASN
9	82682883	81098589	ASN
9	83713504	83455467	ASN
9	86070382	85197451	ASN
9	87812366	86878608	ASN
9	89493523	89728135	ASN
9	92343050	91403204	ASN
9	94165486	93723744	ASN
9	96486026	95785108	ASN
9	98547390	97550002	ASN
9	100312284	99519591	ASN
9	102281873	101463198	ASN
9	104225480	103205702	ASN
9	105967984	105067467	ASN
9	107829748	107606193	ASN
9	110368474	110102189	ASN
9	112864469	113638222	ASN
9	116400502	116767721	ASN
9	119530000	119355447	ASN
9	122117725	121919160	ASN
9	124681439	124210925	ASN
9	126973204	126165449	ASN
9	128927728	127835325	ASN
9	130597604	129285529	ASN
9	132047808	130766422	ASN
9	133641809	131262242	ASN
9	134137629	131847170	ASN
9	134722557	133747118	ASN
9	136612240	135306691	ASN
9	138198537	136681341	ASN
9	139575793	138254346	ASN
10	60523	1481611	ASN
10	1523806	3308249	ASN
10	3350441	4764320	ASN
10	4806512	5657836	ASN
10	5699799	7185305	ASN
10	7227267	8996983	ASN
10	9038946	10589341	ASN
10	10631304	12599987	ASN
10	12641986	14450887	ASN
10	14492886	16637280	ASN
10	16679279	18248338	ASN
10	18537267	20022128	ASN
10	20311057	21993874	ASN
10	22282803	24498729	ASN
10	24787658	26597686	ASN
10	26886615	28447521	ASN
10	28736450	29998469	ASN
10	30287398	31619570	ASN
10	31908498	33619727	ASN
10	33908655	34859683	ASN
10	35148611	36651775	ASN
10	36940703	43111011	ASN
10	43606459	44952583	ASN
10	45448031	46381933	ASN
10	47753192	49244549	ASN
10	50452594	50327575	ASN
10	52087335	52031919	ASN
10	53791679	54108420	ASN
10	55868180	55369783	ASN
10	57129543	57399277	ASN
10	59159037	58754589	ASN
10	60514349	60325432	ASN
10	62085190	62438308	ASN
10	64198067	64553958	ASN
10	66313715	65789983	ASN
10	67549741	66997871	ASN
10	68757629	69294953	ASN
10	71054709	70913388	ASN
10	72673145	71970701	ASN
10	73730459	73939592	ASN
10	75699350	77706943	ASN
10	79466701	78704336	ASN
10	80464093	80809233	ASN
10	82568989	82232724	ASN
10	83992480	84160953	ASN
10	85920709	86176002	ASN
10	87935759	87389527	ASN
10	89149284	89027551	ASN
10	90787308	90347579	ASN
10	92107336	93602870	ASN
10	95362627	95305094	ASN
10	97064851	98605892	ASN
10	100365649	100711999	ASN
10	102471756	104379807	ASN
10	106139565	106123591	ASN
10	107883349	108593569	ASN
10	110353327	110410728	ASN
10	112170486	113993231	ASN
10	115752990	116086384	ASN
10	117845895	119240126	ASN
10	120999638	120606450	ASN
10	122365962	121471405	ASN
10	123230919	122476703	ASN
10	124236219	124454494	ASN
10	126143063	126133666	ASN
10	127822235	128164662	ASN
10	129962926	128966549	ASN
10	130764813	129942497	ASN
10	131740761	130891042	ASN
10	132689305	132224496	ASN
10	134038000	132796122	ASN
10	134609626	133786540	ASN
11	70855	2718659	ASN
11	2739889	4444872	ASN
11	4466102	6543771	ASN
11	6565001	7440351	ASN
11	7461582	9533923	ASN
11	9555470	10349779	ASN
11	10371326	12617782	ASN
11	12639329	13607908	ASN
11	13629455	15444092	ASN
11	15465638	17558236	ASN
11	17579783	19547885	ASN
11	19569432	21183701	ASN
11	21205247	22365894	ASN
11	22387440	23652154	ASN
11	23673700	25143809	ASN
11	25165355	26733391	ASN
11	26754938	29470979	ASN
11	29492526	30665943	ASN
11	30687490	32041421	ASN
11	32062967	34197106	ASN
11	34218653	35421061	ASN
11	35442608	38589655	ASN
11	38611205	40698894	ASN
11	40720444	44764189	ASN
11	44785739	46981467	ASN
11	47003018	54927998	ASN
11	54695473	55986367	ASN
11	55753843	58688474	ASN
11	58455947	59484331	ASN
11	59251804	62434169	ASN
11	62201641	64037097	ASN
11	63804569	67642247	ASN
11	67409718	69696862	ASN
11	69511630	71215246	ASN
11	70926292	73184905	ASN
11	72895950	74450416	ASN
11	74161461	77085113	ASN
11	76796159	79663373	ASN
11	79374417	81500560	ASN
11	81211602	84503549	ASN
11	84214592	86714686	ASN
11	86425728	88548910	ASN
11	88282078	91221441	ASN
11	90954609	92998235	ASN
11	92731401	95254586	ASN
11	94987750	97802784	ASN
11	97673784	98833411	ASN
11	98704141	100546427	ASN
11	100417158	102285837	ASN
11	102156568	103622368	ASN
11	103493096	105630912	ASN
11	105501639	106383480	ASN
11	106254207	107973272	ASN
11	107843998	109307404	ASN
11	109178131	112116189	ASN
11	111986912	114252817	ASN
11	114123539	115557441	ASN
11	115428159	116512826	ASN
11	116383543	118031025	ASN
11	117901740	119030277	ASN
11	118900987	120901075	ASN
11	120771784	121898773	ASN
11	121769481	123469250	ASN
11	123339958	124626223	ASN
11	124496119	126903983	ASN
11	126773879	128318882	ASN
11	128188777	130179879	ASN
11	130049774	131559625	ASN
11	131429519	132853740	ASN
11	132723635	134334837	ASN
11	134204731	135076558	ASN
12	61107	1629856	ASN
12	1739022	3453242	ASN
12	3562408	5088907	ASN
12	5198073	6412491	ASN
12	6521657	7842653	ASN
12	7995249	8880368	ASN
12	9032964	10328273	ASN
12	10480872	11326087	ASN
12	11479021	14275713	ASN
12	14428647	15666958	ASN
12	15819892	18475087	ASN
12	18628021	20370827	ASN
12	20523761	21604722	ASN
12	21757656	24409119	ASN
12	24562053	26379846	ASN
12	26532779	28040294	ASN
12	28193227	29477891	ASN
12	29630824	31005605	ASN
12	31158540	32011073	ASN
12	32164007	34187049	ASN
12	34339984	37462915	ASN
12	37856717	40805102	ASN
12	41198904	41953943	ASN
12	42347745	42818559	ASN
12	43212362	44815761	ASN
12	45209544	47392273	ASN
12	47786056	49771907	ASN
12	50165690	52175604	ASN
12	52569388	54294342	ASN
12	54688126	56405016	ASN
12	56798800	59601189	ASN
12	59994970	61571361	ASN
12	61965142	65676002	ASN
12	66069782	67853654	ASN
12	68247434	70423499	ASN
12	70817279	72757023	ASN
12	73150803	73339974	ASN
12	73733754	76123903	ASN
12	76517683	78006415	ASN
12	78400195	79721582	ASN
12	80115362	81679261	ASN
12	82073040	82522561	ASN
12	82916340	83722953	ASN
12	84116732	85744760	ASN
12	86138538	89288514	ASN
12	89682291	91672378	ASN
12	92066155	93538803	ASN
12	93932579	94754419	ASN
12	95148195	96047172	ASN
12	96440950	98186077	ASN
12	98579855	100386877	ASN
12	100780655	102730513	ASN
12	103124291	104451625	ASN
12	104845403	105762742	ASN
12	106156520	107154848	ASN
12	107548626	108876674	ASN
12	109270450	112590625	ASN
12	113028429	113743304	ASN
12	114181109	115746680	ASN
12	116184485	116570780	ASN
12	117008585	117711292	ASN
12	118149097	119421474	ASN
12	119859279	121578088	ASN
12	122015993	124237423	ASN
12	124721969	126710619	ASN
12	127195165	128325484	ASN
12	128810029	130127840	ASN
12	130612385	131530713	ASN
12	132015258	133264925	ASN
13	19020013	20905444	ASN
13	21479583	21812026	ASN
13	22386165	22752121	ASN
13	23326260	23957841	ASN
13	24531980	25154034	ASN
13	25728172	26709319	ASN
13	27283456	28861839	ASN
13	29435976	30051802	ASN
13	30625939	31727251	ASN
13	32301388	33521526	ASN
13	34095663	34858948	ASN
13	35433085	36563504	ASN
13	37137641	38390876	ASN
13	38965013	40285807	ASN
13	40859944	41544509	ASN
13	42118645	43127195	ASN
13	43701331	44902867	ASN
13	45477002	46750626	ASN
13	47324761	48712302	ASN
13	49286438	51149465	ASN
13	51723601	52188225	ASN
13	52762360	54988005	ASN
13	55562140	55863472	ASN
13	56437606	58255192	ASN
13	58829326	60818668	ASN
13	61392802	62827660	ASN
13	63401793	64766289	ASN
13	65340421	67140664	ASN
13	67714796	68650304	ASN
13	69224436	71404281	ASN
13	71978413	73359952	ASN
13	73934089	75232337	ASN
13	75806473	76836909	ASN
13	77411044	78895421	ASN
13	79469556	81152637	ASN
13	81726772	84461750	ASN
13	85035885	87538618	ASN
13	88190873	89525700	ASN
13	90177954	92260840	ASN
13	92913093	94127030	ASN
13	94779284	95435616	ASN
13	96087870	97115844	ASN
13	97768098	98307004	ASN
13	98959258	99980857	ASN
13	100633111	101451680	ASN
13	102104031	103515316	ASN
13	104167666	105210925	ASN
13	105863276	106462549	ASN
13	107114897	108468862	ASN
13	109121210	109535894	ASN
13	110188241	111484712	ASN
13	112137059	112955290	ASN
13	113609604	114344378	ASN
14	19002084	20723786	ASN
14	21191945	22549721	ASN
14	23018665	24435917	ASN
14	24905123	27063975	ASN
14	27533181	29393609	ASN
14	29862815	31913009	ASN
14	32382215	34346650	ASN
14	34815856	35389302	ASN
14	35858508	39787397	ASN
14	40256601	39872843	ASN
14	40342047	42597498	ASN
14	43066701	43332843	ASN
14	43802046	45612513	ASN
14	46081716	46989603	ASN
14	47458806	49489817	ASN
14	49956535	51581675	ASN
14	52048393	53007418	ASN
14	53474136	53530572	ASN
14	53997290	54767394	ASN
14	55234112	55750069	ASN
14	56216787	57014597	ASN
14	57481315	58982160	ASN
14	59448878	61576584	ASN
14	62043302	62824703	ASN
14	63291421	64758734	ASN
14	65225452	67422566	ASN
14	67889283	70635680	ASN
14	71102397	72423446	ASN
14	72890154	74365327	ASN
14	74832030	77139130	ASN
14	77605473	78095637	ASN
14	78561980	80533677	ASN
14	81000021	82671489	ASN
14	83137833	83625663	ASN
14	84092007	85101770	ASN
14	85568114	87168735	ASN
14	87635079	88944841	ASN
14	89411185	91151663	ASN
14	91618007	92450055	ASN
14	92916399	93858939	ASN
14	94325285	95480715	ASN
14	95947052	97106387	ASN
14	97572724	98903989	ASN
14	99370326	100891131	ASN
14	101357468	102923688	ASN
14	103390025	104535557	ASN
14	105001894	105873254	ASN
14	106339117	106881264	ASN
15	20001200	24734257	ASN
15	24979404	27052965	ASN
15	27298112	28359471	ASN
15	28604617	30143001	ASN
15	30435204	31905539	ASN
15	32197742	33723806	ASN
15	34016007	34745810	ASN
15	35038011	37164525	ASN
15	37456726	38239251	ASN
15	38531452	40092123	ASN
15	40384324	41506269	ASN
15	41798467	42618216	ASN
15	42910414	44803118	ASN
15	45095316	46374313	ASN
15	46666511	48073031	ASN
15	48365228	49715846	ASN
15	50008043	51386319	ASN
15	51678516	53407487	ASN
15	53699684	55531545	ASN
15	55823743	56573057	ASN
15	56865255	58536107	ASN
15	58828306	59617506	ASN
15	59909705	61000287	ASN
15	61292486	62722923	ASN
15	63015122	64047549	ASN
15	64339748	67176479	ASN
15	67468817	68599179	ASN
15	68891518	71754828	ASN
15	72047167	73336373	ASN
15	73628714	76106350	ASN
15	76398691	78223667	ASN
15	78516009	80346402	ASN
15	80638744	83591951	ASN
15	84260703	86109028	ASN
15	86652259	87827031	ASN
15	88370262	89526887	ASN
15	90070118	91468615	ASN
15	92011845	93048088	ASN
15	93591318	94379162	ASN
15	94922391	95930608	ASN
15	96473837	97487490	ASN
15	98030720	99749811	ASN
15	100290016	101980763	ASN
16	60054	1057356	ASN
16	1107356	2360639	ASN
16	2410640	3996569	ASN
16	4046570	5067846	ASN
16	5117847	5805101	ASN
16	5855102	6843426	ASN
16	6893427	7554974	ASN
16	7604976	8867783	ASN
16	8961640	10774264	ASN
16	10868121	12518259	ASN
16	12612116	13060786	ASN
16	13154643	14376918	ASN
16	14470775	16866343	ASN
16	16960200	18008879	ASN
16	18102736	20139684	ASN
16	20151006	21488076	ASN
16	21499397	24298635	ASN
16	24309956	25714095	ASN
16	25725416	27783854	ASN
16	27795175	29687285	ASN
16	29698606	32691850	ASN
16	32703171	48974822	ASN
16	49008733	51180452	ASN
16	51214363	54416332	ASN
16	54450244	56873666	ASN
16	56907578	58833454	ASN
16	58867358	60712423	ASN
16	60746327	62193732	ASN
16	62227636	63657685	ASN
16	63691589	66364128	ASN
16	66398031	69507974	ASN
16	69541877	73509902	ASN
16	73543801	74937613	ASN
16	74971511	76241896	ASN
16	76275794	77490010	ASN
16	77523907	78831674	ASN
16	78865571	80263177	ASN
16	80297074	81399234	ASN
16	81432839	82714338	ASN
16	82747943	83579380	ASN
16	83612985	84412132	ASN
16	84445738	85340647	ASN
16	85374253	86947530	ASN
16	86981136	88638069	ASN
16	88704477	90226404	ASN
17	56	1269707	ASN
17	1173001	2729522	ASN
17	2632816	3688001	ASN
17	3591295	5671645	ASN
17	5574965	6730775	ASN
17	6634094	9409249	ASN
17	9312566	10671821	ASN
17	10575138	12631271	ASN
17	12534588	13561163	ASN
17	13464480	14312348	ASN
17	14215665	15377259	ASN
17	15280576	16534371	ASN
17	16437685	18949865	ASN
17	18853178	21381876	ASN
17	21285188	28475460	ASN
17	26802478	30939608	ASN
17	29266626	33368375	ASN
17	31695393	34584685	ASN
17	32911704	36067701	ASN
17	34395061	38339506	ASN
17	36495389	40493337	ASN
17	38649589	41744276	ASN
17	39900528	45855015	ASN
17	43932381	47802819	ASN
17	45880185	51818188	ASN
17	49895548	53588212	ASN
17	51665573	55520095	ASN
17	53597456	57602912	ASN
17	55680273	59410990	ASN
17	57488351	61573280	ASN
17	59650641	65106326	ASN
17	63102444	66804048	ASN
17	64800166	69862629	ASN
17	67858770	71550158	ASN
17	69546299	74793173	ASN
17	72789312	77396630	ASN
17	75392712	79330146	ASN
17	77326228	81071111	ASN
17	79044911	83247139	ASN
